Iteration,Prompt,CLIP_Sim,LPIPS,RMSE,Combined_Score
Baseline,there is a small hedgehog sitting on top of a block of cake,0.6050412654876709,0.6308538913726807,49.72889730210695,0.454864
1,"'a highly detailed image of a small, cute hedgehog sitting on top of a single block of cake'",0.6215550303459167,0.641218900680542,52.94531134720376,0.474016
1,'an extremely realistic close-up of a tiny hedgehog sitting atop a rectangular block of moist chocolate cake',0.6198830604553223,0.6092019081115723,48.012295790541515,0.534378
1,'there is a little hedgehog sitting on the edge of a single square block of cake in a fantasy setting',0.5745687484741211,0.6100559234619141,45.9651111298088,0.408891
1,'a high-quality image of a miniature hedgehog perched on a single block of decadent chocolate cake',0.640720546245575,0.60481196641922,50.40921626251879,0.588267
1,"'a highly detailed digital painting of a small, adorable hedgehog sitting on top of a square block of fluffy cake'",0.669262170791626,0.5803647637367249,46.513875461193074,0.724819
2,"highly detailed digital painting of a small, adorable hedgehog sitting on top of a large, fluffy square cake",0.635901689529419,0.6455271244049072,47.620469334768515,0.543014
2,"highly detailed, realistic digital portrait of a tiny, cute hedgehog standing on a square, white cake block",0.715203046798706,0.6178998947143555,46.70257771254777,0.818736
2,"an exquisite, vibrant digital art piece of a small, furry hedgehog comfortably resting on a large, fluffy cake",0.6445274949073792,0.6396565437316895,44.64440230861321,0.592937
2,"highly detailed, 4k digital portrait of an adorable hedgehog sitting on top of a giant, fluffy, white cake block with colorful sprinkles on it",0.6555541753768921,0.7623871564865112,86.341570555731,0.243670
2,"highly detailed, hyper-realistic digital painting of a small, adorable hedgehog snuggly sitting on top of a delicious, square cake with bright, colorful decorations.",0.6601228713989258,0.6299188137054443,51.11837865787845,0.613635
3,"highly detailed, photorealistic digital portrait of a very small, adorable hedgehog standing on a white, square cake block",0.6671994924545288,0.6764345169067383,53.93543889970944,0.565077
3,"highly detailed, ultra-realistic digital artwork of a teeny, cute hedgehog perched on a white, square cake",0.6831617951393127,0.7167986631393433,60.200419545392684,0.530398
3,"highly detailed, 4k, masterpiece digital portrait of a tiny, cute hedgehog standing next to a white, square cake block",0.6889035701751709,0.6805046796798706,57.39746404055545,0.605673
3,"highly detailed, realistic digital painting of a small, sweet hedgehog sitting on a white, square cake",0.6139840483665466,0.6789063811302185,59.010388970095,0.372768
3,"highly detailed, photorealistic digital portrait of a tiny, adorable hedgehog standing on a large, white, square cake with candles.",0.6454975008964539,0.6837280988693237,57.80971440810802,0.468977
4,"highly detailed, photorealistic digital portrait of a tiny, cute baby hedgehog standing on a square, white vanilla cake block",0.7061638236045837,0.6589131355285645,50.77751050155789,0.720749
4,"extremely realistic, 4K digital painting of a teeny, adorable hedgehog perched on a tiny square white cake pedestal",0.6534304618835449,0.634365439414978,50.82137773067276,0.590096
4,"highly detailed, realistic, oil painting-inspired digital portrait of a small, cute hedgehog balancing on a miniature square white fondant cake tier",0.6605173349380493,0.6197891235351562,46.47940676380297,0.653312
4,"highly detailed, realistic, highly stylized portrait of a tiny, adorable, fluffy baby hedgehog holding onto the edge of a miniature, square, white sponge cake",0.7407474517822266,0.6248132586479187,56.88411900438201,0.828756
4,"highly realistic, extremely detailed, digital portrait of a small, cute, prickly hedgehog standing proudly on a tiny, miniature, white, layered pound cake square base",0.7383844256401062,0.6155839562416077,54.27211899002328,0.847378
5,"highly realistic, photorealistic, detailed digital portrait of a small, adorable, prickly hedgehog standing proudly on a tiny, delicate, pure white layered pound cake square base",0.733936607837677,0.5861439108848572,47.425507001278774,0.907486
5,"extremely detailed, high-resolution, digital portrait of a small, cute, prickly hedgehog standing triumphantly on a miniature, snowy, white, layered pound cake square base",0.6424217224121094,0.7062570452690125,63.895544725259725,0.398589
5,"realistic, highly detailed, oil painting style digital portrait of a small, cute, prickly hedgehog peacefully standing on a tiny, layered, creamy white pound cake square base",0.7121217250823975,0.5452688932418823,43.109990268132876,0.913871
5,"highly realistic, 4k, detailed digital portrait of a small, lovable, prickly hedgehog standing proudly on a miniature, fluffy, white, layered pound cake square base",0.7026596069335938,0.6242426037788391,44.112046792083426,0.788672
5,"photorealistic, extremely detailed, high-fidelity digital portrait of a small, cute, prickly hedgehog standing proudly on a tiny, delicate, crisp white layered pound cake square base",0.7121157646179199,0.5720552802085876,48.42747813689044,0.852260
