Iteration,Prompt,CLIP_Sim,LPIPS,RMSE,Combined_Score
Baseline,"fantasy painting of a mouse with intricate rainbow scales and horns within a vibrant, glowing abstract flame background",0.8391590714454651,0.5920254588127136,40.41626405635578,0.856969
1,"fantasy painting of an elegant mouse with delicate rainbow scales and twisted horns within a warm, glowing, abstract, ethereal flame background",0.7857379913330078,0.5719286203384399,40.382189932496395,0.706686
1,"highly detailed digital artwork of a mouse with vibrant rainbow scales and majestic horns within a mesmerizing, swirling, abstract flame background",0.847226619720459,0.5839895009994507,39.65371454887538,0.897636
1,"fantasy digital painting of a regal mouse with intricate rainbow scales and spiraling horns set against a vibrant, dynamic, abstract flame environment",0.7671689987182617,0.5900017023086548,40.57205422229806,0.629481
1,"detailed, dreamlike depiction of a mouse adorned with colorful rainbow scales and horns of splendor within a brilliant, glowing, swirling flame background",0.7999329566955566,0.6348381042480469,35.76368870618446,0.741330
1,"highly realistic digital painting of a mouse with delicate, shiny rainbow scales and curved horns situated within a soft, warm, inviting, abstract flame ambiance",0.8010131120681763,0.5740987062454224,39.98393338687667,0.757100
2,"highly detailed 4k digital artwork of a mouse with iridescent rainbow scales and regal, curved horns amidst a hypnotic, swirling, abstract flame background",0.8145110607147217,0.5755149126052856,43.256294473557446,0.765037
2,"highly detailed masterful digital painting of a mouse with shimmering rainbow scales and majestic, spiraling horns in a kaleidoscopic, swirling, abstract flame environment",0.8301233053207397,0.5843690633773804,36.36065136028136,0.876863
2,"highly detailed, photorealistic digital artwork of a mouse with prismatic rainbow scales and stately, curved horns surrounded by a mesmerizing, swirling, abstract flame atmosphere",0.8479666709899902,0.5670530796051025,38.372528883898205,0.928561
2,"highly detailed digital masterwork of a mouse with luminous rainbow scales and noble, spiraling horns in a dynamic, swirling, abstract flame setting",0.7629310488700867,0.5652998685836792,36.63763915591228,0.678892
2,"highly detailed, dreamlike digital artwork of a mouse with radiant rainbow scales and imperial, curved horns within a vivid, swirling, abstract flame ambiance",0.7504256963729858,0.5669281482696533,38.935801486742285,0.614337
3,"highly detailed, photorealistic digital art masterpiece of a mouse with iridescent, crystalline scales and refined, spiraling horns set amidst a captivating, ethereal flame environment",0.6899168491363525,0.8187237977981567,57.78310804151684,0.000000
3,"highly detailed, photorealistic, 4k digital artwork of a mouse with shimmering, holographic scales and stately, arched horns amidst a hypnotic, vortex-like flame",0.7181121110916138,0.6328681707382202,41.45226285912114,0.426103
3,"highly detailed, photorealistic digital painting of a mouse with prismatic, stained glass-like scales and elegant, curved horns surrounded by an entrancing, swirling flame aura",0.7431142926216125,0.5789398550987244,33.34010364865122,0.637461
3,"highly detailed, photorealistic digital art of a mouse with luminous, gemstone-inspired scales and regal, spiral horns within a mesmerizing, abstract flame atmosphere",0.7943928241729736,0.5452067255973816,34.38132306343471,0.819866
3,"highly detailed, photorealistic, digital fine art of a mouse with opalescent, crystalline scales and stately, curved horns surrounded by a captivating, dynamic flame environment",0.6973181962966919,0.7414799928665161,57.63435731694832,0.095538
4,"highly detailed, 8k, photorealistic digital artwork of a mouse with iridescent rainbow scales and refined, curved horns surrounded by a mesmerizing, swirling, abstract flame atmosphere",0.8352872729301453,0.6420592069625854,42.716680334020126,0.775460
4,"highly detailed, photorealistic digital painting of a mouse with prismatic rainbow scales and majestic, curved horns set amidst an ethereal, swirling, flame atmosphere",0.7853920459747314,0.5635136961936951,38.44292483208298,0.733118
4,"realistic, digital artwork of a mouse with radiant, colorful scales and elegant, curved horns floating within a vibrant, swirling, abstract flame",0.7992677092552185,0.6288208365440369,46.460784722749516,0.635316
4,"highly detailed, photorealistic digital masterpiece of a mouse with shimmering rainbow scales and stately, curved horns suspended in a dynamic, swirling, abstract flame environment",0.741767168045044,0.6470212936401367,42.328414397592496,0.479040
4,"highly detailed, 4k digital artwork of a mouse with luminous, rainbow scales and regal, curved horns set against a stunning, swirling, abstract flame backdrop",0.7546581625938416,0.5932727456092834,43.18749293370058,0.560162
5,"highly detailed, photorealistic digital artwork of a majestic, mouse with iridescent prismatically colored scales and delicate, curved horns surrounded by a swirling, ethereal, abstract flame atmosphere",0.809109091758728,0.6702743172645569,40.39627194747123,0.690588
5,"refined, photorealistic digital illustration of a mouse with radiant, stately, rainbow-colored scales and curved, majestic horns amidst a mesmerizing, dynamic, abstract flame scene",0.8378995656967163,0.6067600846290588,45.73077703337603,0.785161
5,"highly detailed, high-resolution digital art piece of a regal mouse with crystalline, prismatic scales and slender, curved horns set amidst a vibrant, swirling, abstract flame environment",0.7613842487335205,0.5697693228721619,46.19218380467828,0.572191
5,"4k, photorealistic digital masterpiece of a mouse with luminescent, rainbow-colored scales and elegant, curved horns surrounded by a hypnotic, dynamic, abstract flame aura",0.7355017066001892,0.6233696341514587,46.67028647416492,0.436429
5,"highly detailed, photorealistic oil painting digital art of a stately, mouse with glowing, iridescent scales and delicate, curved horns set amidst a captivating, swirling, abstract flame atmosphere",0.7007198929786682,0.6027647256851196,39.986974078747096,0.413584
