Iteration,Prompt,CLIP_Sim,LPIPS,RMSE,Combined_Score
Baseline,"a lone astronaut standing on a planet beneath a massive glowing planet in deep space, cinematic sci-fi scene",0.8776639699935913,0.4798451364040375,30.130152269796827,0.802914
1,highly detailed cinematic sci-fi artwork of a lone astronaut standing on a barren planet beneath a massive glowing star in deep space,0.8692471385002136,0.4605703353881836,26.309247082043534,0.829532
1,a lone astronaut standing on a distant rocky exoplanet beneath a breathtaking celestial nebula in the cosmos,0.87178635597229,0.4716964364051819,28.15004846430556,0.809284
1,4k digital painting of a lone astronaut in a futuristic space suit standing on a deserted planet beneath a radiant glowing gas giant,0.8560450077056885,0.5380640625953674,36.11135869911284,0.607159
1,a realistic sci-fi scene of a lone astronaut standing on a desolate alien world beneath a colossal glowing blue supergiant in the dark vastness of space,0.8226482272148132,0.5717183351516724,41.33407162789716,0.405183
1,highly realistic and detailed digital artwork of a lone astronaut standing on a barren frozen tundra planet beneath a massive shimmering glowing celestial entity in the galaxy,0.8996807336807251,0.6094550490379333,53.18716162662642,0.526260
2,"highly detailed, realistic sci-fi artwork of a lone astronaut standing at the edge of a barren, rocky cliff looking out at a massive glowing star in deep space",0.8837511539459229,0.623802125453949,36.2898202108383,0.603856
2,"cinematic, high-resolution sci-fi image of a lone figure in a spacesuit standing on a barren, dusty planet beneath a glowing, radiant star in space",0.7921022176742554,0.6298739314079285,37.490828647665566,0.265392
2,"photorealistic, 4k sci-fi artwork featuring an astronaut standing alone on a desolate, rocky planet, surrounded by a breathtaking, glowing star in deep space",0.8587936162948608,0.5265539884567261,29.37251886661697,0.689804
2,"detailed, digital painting of a lone astronaut standing on a barren, alien world, gazing up at a massive, glowing star in the dark vastness of space",0.8562548756599426,0.4755728244781494,26.575323159633523,0.764420
2,"highly detailed, cinematic sci-fi art of a lone astronaut standing in the foreground, set against a stunning, glowing star and a desolate, barren planet in deep space",0.8761857748031616,0.5325574278831482,33.09889706228211,0.710722
3,"highly detailed cinematic sci-fi digital painting of a lone astronaut standing on a barren, rocky planet beneath a massive glowing star in deep space",0.8738793730735779,0.5048050284385681,26.642203533050694,0.791868
3,"vibrant and highly detailed 4k sci-fi artwork of an astronaut standing alone on a desolate, dusty planet beneath an enormous shining star",0.8031220436096191,0.5733950138092041,43.08541012482179,0.319367
3,"cinematic and highly detailed digital artwork of a lone astronaut standing on a barren, icy planet beneath a glowing, vibrant star",0.8484692573547363,0.6777237057685852,48.39254820678938,0.310924
3,"highly realistic and highly detailed sci-fi masterpiece of a lone astronaut standing on a barren, barren planet near a massive glowing star in deep space",0.7717963457107544,0.5636633038520813,30.722379984880764,0.330570
3,"vibrant, highly detailed, and surreal sci-fi digital painting of a lone astronaut standing on a barren, alien planet beneath a massive, glowing star in deep space",0.8059751987457275,0.4990310072898865,31.988349807128948,0.513395
4,highly detailed cinematic 4K sci-fi artwork of a lone astronaut standing on a barren desert planet beneath a massive glowing blue star in deep space,0.8718607425689697,0.49961069226264954,30.984878352130266,0.752263
4,sci-fi cinematic masterpiece of a lone astronaut standing at the edge of a vast barren wasteland beneath a radiant glowing star in deep space,0.840216875076294,0.5126923322677612,33.49380920126098,0.604179
4,photorealistic digital painting of a lone astronaut standing on a barren rocky planet beneath a gigantic glowing celestial body in deep space,0.8692470192909241,0.4899730682373047,25.0014896655427,0.807281
4,highly detailed realistic sci-fi artwork of a lone astronaut on a desolate barren alien world beneath a massive shining star in space,0.7865935564041138,0.510030210018158,31.96416884196817,0.433100
4,cinematic digital art of a lone astronaut standing on a barren barren icy planet beneath a massive breathtaking glowing star in deep space,0.899761438369751,0.4950217306613922,25.901360323397434,0.900304
5,cinematic highly detailed digital art of a lone astronaut standing on a barren icy planet beneath a massive breathtaking glowing star in deep space,0.8908731341362,0.5516651272773743,31.326537980347094,0.755859
5,a serene cinematic digital painting of an lone astronaut standing on a vast barren icy wasteland beneath a massive breathtaking radiant star in deep space,0.9146311283111572,0.6021777987480164,46.83077832451644,0.643353
5,highly realistic 4k digital art of a lone astronaut standing on a frozen barren icy planet beneath a colossal breathtaking glowing star in the depths of space,0.831683874130249,0.6058400273323059,43.40270891487593,0.379182
5,digital masterpiece of a lone astronaut standing on a desolate barren icy landscape beneath a massive breathtaking shining star in deep space,0.8571960926055908,0.5764821767807007,35.43543204831534,0.572955
5,a lone astronaut standing on a barren icy planet beneath a breathtaking massive glowing star in a highly detailed cinematic digital art style,0.8901598453521729,0.605786144733429,40.18662171134412,0.612468
