Iteration,Prompt,CLIP_Sim,LPIPS,RMSE,Combined_Score
Baseline,"a lone astronaut standing on a planet beneath a massive glowing planet in deep space, cinematic sci-fi scene",0.8776639699935913,0.4798451364040375,30.130152269796827,0.725716
1,"vibrant lone astronaut standing on a mysterious alien planet beneath a colossal glowing celestial body in deep space, highly detailed sci-fi artwork",0.8797448873519897,0.5040160417556763,36.67164773727198,0.642114
1,"a heroic lone astronaut standing on a distant extraterrestrial planet beneath a gigantic luminous gas giant in deep space, cinematic 4k scene",0.8992571830749512,0.4665642976760864,32.54534662062087,0.780271
1,"lone astronaut standing on an uncharted planet in a dimly lit corner of a vast galaxy, beneath a colossal glowing planet with a vibrant atmosphere, sci-fi masterpiece",0.7597454190254211,0.6010923981666565,32.431842615226735,0.226689
1,"an astronaut standing alone on a barren yet beautiful alien world in deep space, with a glowing planet looming large in the background, highly realistic digital painting",0.9161052107810974,0.4504515528678894,28.36904360231943,0.885005
1,"a lone astronaut standing at the edge of a mysterious alien planet, looking up at a massive glowing celestial body in deep space, with striking celestial bodies in the background, epic sci-fi composition",0.9033148288726807,0.45571446418762207,29.490553651548165,0.832747
2,"'a solitary astronaut standing on the edge of a barren yet captivating alien landscape in deep space, with a glowing planet rising large in the background, a highly detailed digital painting'",0.8988115787506104,0.44417494535446167,27.15560300871093,0.855750
2,"'an astronaut isolated on a desolate yet breathtaking extraterrestrial terrain in deep space, with a radiant planet looming enormous in the distance, highly realistic and detailed digital art'",0.9396617412567139,0.5028901100158691,29.534567724436172,0.874830
2,"'the astronaut standing alone on a vast barren alien expanse in deep space, with a stunning and vibrant glowing planet looming dominant in the background, a 4k digital masterpiece'",0.873865008354187,0.45856916904449463,32.50543662133701,0.719986
2,"'a lone astronaut standing on the barren and hauntingly beautiful surface of a distant alien world in deep space, with a glowing planet towering large in the background, highly realistic and hyper-realistic digital painting'",0.9095689654350281,0.4588080048561096,25.172529670257617,0.885498
2,"'an astronaut standing isolated on a rugged and barren alien terrain in deep space, with a brilliant planet shining large in the foreground, a highly detailed and atmospheric digital work of art'",0.8116335272789001,0.5734726786613464,30.951134692616506,0.418601
3,"a lone astronaut standing on a desolate and hauntingly beautiful alien landscape in deep space, with a radiant glowing planet towering large in the background, highly realistic and ultra-realistic digital painting",0.9319605827331543,0.47713959217071533,28.218721221011688,0.897323
3,"a lone astronaut standing on the icy and hauntingly beautiful surface of a distant desolate alien world in deep space, with a glowing planet towering large in the background, highly realistic and hyper-realistic digital art",0.9180537462234497,0.5528404712677002,36.95541009018586,0.685427
3,"an astronaut standing alone on the barren and hauntingly beautiful alien landscape of a distant world in deep space, with a glowing blue planet looming large in the background, highly realistic and detailed digital painting",0.8963806629180908,0.4959539771080017,30.76535463154235,0.751978
3,"a lone astronaut standing on the barren and hauntingly beautiful surface of an otherworldly alien world in deep space, with a bright glowing planet towering in the background, highly realistic and photorealistic digital art",0.864533543586731,0.43799808621406555,25.198441242268125,0.785924
3,"a lone astronaut standing alone on the barren and frozen surface of a distant alien world in deep space, with a glowing planet dominating the dark background, highly detailed and realistic digital painting",0.9251104593276978,0.47969871759414673,24.61588069872343,0.907826
4,"highly detailed and ultra-realistic digital painting of a lone astronaut standing isolated on the icy and desolate surface of a remote alien world in the vastness of space, with a radiant distant planet taking center stage against the inky black background",0.9093616008758545,0.4977412819862366,28.18854003952357,0.809234
4,"a finely crafted realistic digital artwork of an astronaut alone on the barren and frostbitten surface of a distant celestial body in the depths of space, with a stunning planet shining brightly behind",0.8094439506530762,0.5275476574897766,32.381023093822215,0.456508
4,"highly detailed 8k digital painting of an isolated astronaut standing on the rugged, snow-covered terrain of a frozen and inhospitable alien world in deep space, with a luminous glowing planet dominating the starry night sky",0.8473373651504517,0.6298139691352844,39.73422585778545,0.368173
4,"realistic digital painting of a lone astronaut walking alone on the vast, barren and icy wasteland of a distant alien planet in the dark expanse of space, with a brilliant distant planet serving as the focal point against a cosmic background",0.8851346969604492,0.4952734112739563,27.40585009682133,0.752074
4,"highly detailed, photorealistic and masterfully crafted digital painting of an astronaut standing alone on the rocky, frostbitten surface of a remote alien world in the depths of the cosmos, with a majestic, glowing planet positioned prominently against the dark and inky blackness of space",0.8374171853065491,0.5855023264884949,31.047175135565453,0.474459
5,"'a lone, isolated astronaut standing on frozen terrain within a desolate, icy landscape on a far-off alien world in deep space, with a shining celestial body dominating the dark background, highly detailed and realistic 4k digital painting'",0.8883484601974487,0.6089226007461548,52.14826744319616,0.395342
5,"'a lone astronaut standing alone on the harsh, icy surface of a remote, frozen planet in a distant galaxy, with a beautiful, luminous planet filling the dark sky, highly realistic digital art'",0.9043999910354614,0.6249624490737915,41.810710016100174,0.513918
5,"'an astronaut stands isolated on the barren, rocky surface of a distant alien planet, with a stunning, vibrant planet hanging in the background, high definition digital painting'",0.7885624766349792,0.6395075917243958,36.42722371411614,0.222835
5,"'a lone space explorer standing on the frosty, barren surface of a distant world, with a breathtaking, glowing planet shining brightly in the dark, highly detailed digital art'",0.9133914709091187,0.5544958114624023,28.475840966812203,0.747413
5,"'an astronaut is the sole figure standing on the icy, desolate surface of a far-off planet in deep space, with a vibrant, luminous celestial body dominating the dark background, highly realistic 8k digital painting'",0.8116103410720825,0.5429929494857788,34.18327852332891,0.427002
