Iteration,Prompt,CLIP_Sim,LPIPS,RMSE,Combined_Score
Baseline,"a top spiked hedgehog laying down on top of a cube-shaped wafer cake, soft lighting, detailed digital art",0.7161694765090942,0.5482485890388489,31.465748908960755,0.675050
1,"a highly detailed, realistic top spiked hedgehog laying down on a cube-shaped wafer cake, soft warm lighting, detailed digital art",0.7188408374786377,0.514968752861023,40.620285308351804,0.606977
1,"a top spiked hedgehog in a peaceful laying down position, resting on a single cube-shaped wafer cake, detailed digital art, realistic texture and lighting",0.7408959865570068,0.5483172535896301,36.90035279811854,0.694280
1,"a majestic, highly detailed digital painting of a top spiked hedgehog lounging on top of a cube-shaped wafer cake, soft and calming colors",0.7164978981018066,0.6068254709243774,44.906596523682175,0.399682
1,"a photorealistic, top spiked hedgehog with a relaxed expression, laying down on a large, intricately designed cube-shaped wafer cake, detailed digital art, high quality",0.6801180243492126,0.5512663722038269,34.893922538507134,0.483063
1,"a highly realistic, detailed digital artwork featuring a top spiked hedgehog in a calm pose, peacefully resting on a large cube-shaped wafer cake, soft warm glow",0.7017703056335449,0.523291826248169,36.05152119964896,0.592576
2,"a top spiked hedgehog in a serene laying down position, resting on a single cube-shaped wafer cake, highly detailed digital art, realistic texture and vibrant lighting",0.7349534034729004,0.5692234039306641,34.21828027896679,0.677506
2,"a realistic, highly detailed top spiked hedgehog in a peaceful laying down position, resting on a single cube-shaped wafer cake, detailed digital art and soft pastel colors",0.762529730796814,0.5191223621368408,43.93183158066279,0.723149
2,"a large, brown top spiked hedgehog in a relaxed laying down position, resting on a single cube-shaped wafer cake, digital painting style, realistic texture and detailed shadows",0.7658013701438904,0.45971888303756714,41.762131489120335,0.855546
2,"a top spiked hedgehog in a tranquil laying down position, resting on a single cube-shaped wafer cake, 4k digital art, realistic and detailed rendering",0.7211757898330688,0.589627742767334,44.027021600679014,0.455961
2,"a top spiked hedgehog in a calm laying down position, resting on a single cube-shaped golden wafer cake, highly detailed, realistic digital art and warm realistic lighting",0.7364057898521423,0.5202365517616272,36.12555762690077,0.730012
3,"'a large, chestnut-brown top spiked hedgehog in a serene laying down position, resting on a single cube-shaped wafer cake, hyper-realistic digital painting style, highly detailed realistic textures with deep shadows'",0.7226893901824951,0.5015293955802917,42.87191285837969,0.610470
3,"'a realistic large, brown top spiked hedgehog in a relaxed laying down position, resting on a single cube-shaped wafer cake, traditional oil painting style with vibrant colors and subtle texture'",0.6467549800872803,0.5172776579856873,40.79253989438702,0.322446
3,"'a majestic, dark brown top spiked hedgehog in a calm lying down position, surrounded by a single cube-shaped wafer cake in soft focus, highly detailed digital artwork'",0.699698805809021,0.5633906126022339,44.99905098122396,0.398752
3,"'a large, rich brown top spiked hedgehog in a peaceful laying down position, resting on a single cube-shaped wafer cake with intricate patterns and detailed realistic shadows'",0.6364496350288391,0.5363562107086182,43.48490077918384,0.216155
3,"'a beautiful, warm brown top spiked hedgehog in a relaxed laying down position, resting on a single cube-shaped wafer cake in soft focus, highly realistic digital painting with subtle texture and deep shadows'",0.7276897430419922,0.5364230871200562,40.85198108689416,0.605676
4,"'a large, brown top-hatted spotted hedgehog in a serene laid-back state, resting on a single cube-shaped wafer cake, highly detailed digital art realistic texture and deep shadows'",0.690704345703125,0.4822119176387787,34.75912463124972,0.629696
4,"'a giant, dark brown, top spiked hedgehog in a relaxed recumbent position, resting on a single cube-shaped wafer cake with intricate patterns, super realistic digital painting style'",0.6372923254966736,0.5789046287536621,49.24336638351254,0.074654
4,"'a majestic, large brown top spiked hedgehog in a peaceful reclined posture, sitting on a single cube-shaped wafer cake with realistic texture and fine details'",0.7595818042755127,0.5055604577064514,43.25555623354975,0.741632
4,"'a magnificent, large, brown top spiked hedgehog with an expressive face, in a relaxed, laid-back state, resting on a single cube-shaped wafer cake with realistic texture and detailed shading'",0.6982347965240479,0.5221471786499023,34.09538607672216,0.608075
4,"'an enormous, large brown top spiked hedgehog with a sweet expression, in a serene, reclined position, resting on a single cube-shaped wafer cake in a highly detailed, realistic digital art style'",0.6817333698272705,0.5421144962310791,34.60392366023246,0.507135
5,"a large, brown, top-spiked hedgehog in a serene, lazy laying down position, resting on a single cube-shaped wafer cake with intricate details in a realistic digital painting style with high texture and detailed shadows",0.7391502261161804,0.5271770358085632,44.707857551109036,0.609780
5,"a large, chestnut-brown top-spiked hedgehog in a relaxed pose, laying down on a delicate cube-shaped wafer cake with subtle lighting in a highly detailed digital painting style",0.6537280082702637,0.6260014176368713,49.285289137932565,0.066788
5,"a majestic brown top spiked hedgehog in a calm laying down position on a delicate cube-shaped wafer cake with rich texture and deep, detailed shadows in a digital painting style",0.7012200355529785,0.5268937349319458,44.53904542108107,0.465958
5,"a large, rich brown top-spiked hedgehog in a gentle laying down position on a single delicate cube-shaped wafer cake with soft texture and gentle shadows in a realistic digital painting style",0.7219096422195435,0.5303360223770142,45.02353708854128,0.533960
5,"a large, beautiful brown top-spiked hedgehog in a peaceful laying down position on a delicate cube-shaped wafer cake with vibrant texture and rich, detailed shadows in a highly detailed digital painting style",0.7027837038040161,0.5297119617462158,45.68400205716303,0.451702
